Hourly data from Defra on 12/08/2025 23:59:18
Site Name,Bristol St Paul's
Site Type,Urban Background
Region,South West
Latitude,51.462839
Longitude,-2.584482
Notes:,[1] All Data GMT hour ending;  [2] Some shorthand is used V = Verified P = Provisionally Verified N = Not Verified S = Suspect [3] Unit of measurement (for pollutants) = ugm-3
Date,Time,Nitrogen dioxide,Status,Ozone,Status,PM10 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status
2025-10-17,01:00:00,15.759,P,23.74883,P,15.459,P,6,P
2025-10-17,02:00:00,12.85343,P,27.09163,P,9.662,P,6,P
2025-10-17,03:00:00,12.21323,P,26.24346,P,8.696,P,6,P
2025-10-17,04:00:00,16.89168,P,19.90711,P,12.561,P,5,P
2025-10-17,05:00:00,29.69587,P,6.78538,P,13.527,P,7,P
2025-10-17,06:00:00,38.51106,P,1.29721,P,18.358,P,9,P
2025-10-17,07:00:00,41.21963,P,1.24731,P,22.223,P,10,P
2025-10-17,08:00:00,37.62461,P,4.54022,P,23.189,P,11,P
2025-10-17,09:00:00,24.91892,P,20.10668,P,14.493,P,10,P
2025-10-17,10:00:00,16.4977,P,34.22626,P,17.392,P,9,P
2025-10-17,11:00:00,11.62226,P,47.49766,P,9.662,P,7,P
2025-10-17,12:00:00,9.4554,P,52.63659,P,12.561,P,8,P
2025-10-17,13:00:00,10.44034,P,49.44347,P,14.493,P,8,P
2025-10-17,14:00:00,11.91774,P,50.39143,P,12.561,P,8,P
2025-10-17,15:00:00,14.47858,P,44.95314,P,9.662,P,6,P
2025-10-17,16:00:00,20.38821,P,40.51271,P,11.594,P,8,P
2025-10-17,17:00:00,23.44151,P,37.96819,P,15.459,P,7,P
2025-10-17,18:00:00,21.96411,P,35.37378,P,17.392,P,5,P
2025-10-17,19:00:00,22.11185,P,31.08303,P,42.513,P,9,P
2025-10-17,20:00:00,27.38126,P,24.84647,P,14.493,P,9,P
2025-10-17,21:00:00,27.6275,P,23.74883,P,16.425,P,7,P
2025-10-17,22:00:00,25.80536,P,25.89421,P,18.358,P,7,P
2025-10-17,23:00:00,23.49076,P,26.39313,P,17.392,P,6,P
2025-10-18,00:00:00,16.61261,P,35.52346,P,14.493,P,8,P
2025-10-18,01:00:00,10.70299,P,44.83673,P,10.628,P,8,P
2025-10-18,02:00:00,6.79607,P,51.63874,P,14.493,P,5,P
2025-10-18,03:00:00,5.41716,P,52.78627,P,10.628,P,5,P
2025-10-18,04:00:00,6.89456,P,50.99014,P,11.594,P,6,P
2025-10-18,05:00:00,6.45134,P,49.54325,P,17.392,P,5,P
2025-10-18,06:00:00,6.79607,P,48.09637,P,13.527,P,7,P
2025-10-18,07:00:00,8.66745,P,45.35228,P,11.594,P,6,P
2025-10-18,08:00:00,9.84938,P,44.50411,P,16.425,P,5,P
2025-10-18,09:00:00,10.68657,P,47.04863,P,15.459,P,10,P
2025-10-18,10:00:00,9.55389,P,48.14626,P,12.561,P,6,P
2025-10-18,11:00:00,9.80013,P,51.2396,P,13.527,P,4,P
2025-10-18,12:00:00,7.33778,P,61.41767,P,20.29,P,7,P
2025-10-18,13:00:00,10.93281,P,57.17681,P,17.392,P,6,P
2025-10-18,14:00:00,9.4554,P,62.41552,P,15.459,P,5,P
2025-10-18,15:00:00,9.11067,P,62.5652,P,8.696,P,5,P
2025-10-18,16:00:00,13.39515,P,57.37638,P,10.628,P,6,P
2025-10-18,17:00:00,14.23235,P,55.38068,P,17.392,P,4,P
2025-10-18,18:00:00,12.41021,P,54.63229,P,15.459,P,6,P
2025-10-18,19:00:00,18.61532,P,46.05078,P,7.73,P,6,P
2025-10-18,20:00:00,9.70163,P,53.13551,P,10.628,P,4,P
2025-10-18,21:00:00,10.58808,P,51.73852,P,9.662,P,6,P
2025-10-18,22:00:00,18.31984,P,44.6039,P,14.493,P,6,P
2025-10-18,23:00:00,11.62226,P,48.39573,P,12.561,P,6,P
2025-10-19,00:00:00,8.4048,P,48.82813,P,13.527,P,7,P
2025-10-19,01:00:00,10.506,P,46.10067,P,10.628,P,6,P
2025-10-19,02:00:00,5.61414,P,49.94239,P,9.662,P,4,P
2025-10-19,03:00:00,5.41716,P,49.19401,P,9.662,P,4,P
2025-10-19,04:00:00,6.79607,P,42.75787,P,9.662,P,4,P
2025-10-19,05:00:00,8.51971,P,40.21336,P,14.493,P,5,P
2025-10-19,06:00:00,6.59908,P,43.35658,P,16.425,P,7,P
2025-10-19,07:00:00,11.96699,P,36.52131,P,15.459,P,8,P
2025-10-19,08:00:00,13.29666,P,41.71013,P,17.392,P,7,P
2025-10-19,09:00:00,10.88356,P,43.9054,P,7.73,P,7,P
2025-10-19,10:00:00,7.63327,P,56.72777,P,5.797,P,4,P
2025-10-19,11:00:00,8.47046,P,58.32433,P,3.865,P,4,P
2025-10-19,12:00:00,9.01218,P,57.92519,P,6.763,P,4,P
2025-10-19,13:00:00,10.09561,P,56.77767,P,5.797,P,1,P
2025-10-19,14:00:00,7.43628,P,60.41982,P,4.831,P,1,P
2025-10-19,15:00:00,9.94787,P,56.5781,P,5.797,P,5,P
2025-10-19,16:00:00,12.01624,P,47.69723,P,11.594,P,4,P
2025-10-19,17:00:00,12.36097,P,48.49551,P,5.797,P,2,P
2025-10-19,18:00:00,10.39109,P,54.93164,P,6.763,P,3,P
2025-10-19,19:00:00,15.21728,P,43.55615,P,16.425,P,6,P
2025-10-19,20:00:00,17.72888,P,38.5669,P,11.594,P,4,P
2025-10-19,21:00:00,25.31289,P,25.89421,P,16.425,P,3,P
2025-10-19,22:00:00,12.21323,P,38.21766,P,13.527,P,3,P
2025-10-19,23:00:00,15.51277,P,32.92905,P,10.628,P,3,P
2025-10-20,00:00:00,no data,P,53.08562,P,16.425,P,2,P
2025-10-20,01:00:00,4.7277,P,54.08347,P,11.594,P,2,P
2025-10-20,02:00:00,7.0423,P,50.64089,P,6.763,P,2,P
2025-10-20,03:00:00,5.86038,P,53.08562,P,5.797,P,3,P
2025-10-20,04:00:00,34.17733,P,22.25206,P,8.696,P,5,P
2025-10-20,05:00:00,21.27465,P,35.67314,P,12.561,P,3,P
2025-10-20,06:00:00,22.16109,P,43.30669,P,12.561,P,4,P
2025-10-20,07:00:00,28.31695,P,36.27185,P,18.358,P,4,P
2025-10-20,08:00:00,25.60838,P,36.17206,P,18.358,P,15,P
2025-10-20,09:00:00,20.24047,P,39.2654,P,15.459,P,6,P
2025-10-20,10:00:00,16.89168,P,41.95959,P,11.594,P,8,P
2025-10-20,11:00:00,14.82331,P,45.40218,P,13.527,P,6,P
2025-10-20,12:00:00,9.11067,P,58.87315,P,10.628,P,4,P
2025-10-20,13:00:00,12.95193,P,53.28519,P,15.459,P,6,P
2025-10-20,14:00:00,13.4444,P,50.89035,P,1.932,P,2,P
2025-10-20,15:00:00,12.41021,P,47.54755,P,3.865,P,-1,P
2025-10-20,16:00:00,11.17904,P,46.99874,P,6.763,P,-5,P
2025-10-20,17:00:00,21.12691,P,36.6211,P,16.425,P,-2,P
2025-10-20,18:00:00,22.40733,P,33.52776,P,9.662,P,2,P
2025-10-20,19:00:00,7.58402,P,45.95099,P,7.73,P,2,P
2025-10-20,20:00:00,7.73176,P,47.94669,P,6.763,P,5,P
2025-10-20,21:00:00,17.13791,P,36.67099,P,7.73,P,5,P
2025-10-20,22:00:00,6.00812,P,52.28734,P,6.763,P,4,P
2025-10-20,23:00:00,4.77695,P,51.8882,P,12.561,P,2,P
2025-10-21,00:00:00,4.7277,P,49.55988,P,8.696,P,11,P
2025-10-21,01:00:00,3.34879,P,50.09207,P,3.865,P,6,P
2025-10-21,02:00:00,7.1408,P,41.21121,P,6.763,P,4,P
2025-10-21,03:00:00,5.26942,P,47.59745,P,10.628,P,4,P
2025-10-21,04:00:00,6.94381,P,52.68648,P,7.73,P,1,P
2025-10-21,05:00:00,18.22134,P,41.85981,P,9.662,P,0,P
2025-10-21,06:00:00,19.6495,P,39.71443,P,7.73,P,3,P
2025-10-21,07:00:00,23.88473,P,31.88131,P,4.831,P,3,P
2025-10-21,08:00:00,20.19122,P,35.52346,P,2.899,P,1,P
2025-10-21,09:00:00,17.87662,P,37.51916,P,8.696,P,5,P
2025-10-21,10:00:00,12.16398,P,47.14841,P,7.73,P,4,P
2025-10-21,11:00:00,9.38974,P,57.02713,P,4.831,P,2,P
2025-10-21,12:00:00,8.47046,P,55.97939,P,4.831,P,1,P
2025-10-21,13:00:00,9.80013,P,54.03358,P,5.797,P,1,P
2025-10-21,14:00:00,7.58402,P,56.67788,P,14.493,P,4,P
2025-10-21,15:00:00,8.27348,P,57.92519,P,15.459,P,6,P
2025-10-21,16:00:00,9.15992,P,58.77337,P,11.594,P,5,P
2025-10-21,17:00:00,11.37603,P,52.48691,P,13.527,P,5,P
2025-10-21,18:00:00,15.759,P,41.95959,P,11.594,P,4,P
2025-10-21,19:00:00,22.94904,P,29.68604,P,15.459,P,4,P
2025-10-21,20:00:00,12.90268,P,41.76002,P,13.527,P,4,P
2025-10-21,21:00:00,8.12573,P,48.74497,P,14.493,P,4,P
2025-10-21,22:00:00,15.90674,P,36.07228,P,19.324,P,8,P
2025-10-21,23:00:00,33.24164,P,13.72044,P,15.459,P,6,P
2025-10-22,00:00:00,19.10779,P,25.21234,P,8.696,P,4,P
2025-10-22,01:00:00,19.9614,P,16.43126,P,9.662,P,3,P
2025-10-22,02:00:00,21.12691,P,6.23656,P,7.73,P,6,P
2025-10-22,03:00:00,22.8998,P,2.6443,P,16.425,P,8,P
2025-10-22,04:00:00,22.45658,P,8.43183,P,8.696,P,4,P
2025-10-22,05:00:00,28.51394,P,11.12603,P,10.628,P,3,P
2025-10-22,06:00:00,28.46469,P,1.89592,P,18.358,P,4,P
2025-10-22,07:00:00,38.80654,P,-0.59871,P,26.087,P,10,P
2025-10-22,08:00:00,44.02671,P,4.83957,P,17.392,P,6,P
2025-10-22,09:00:00,34.07884,P,18.01119,P,19.324,P,8,P
2025-10-22,10:00:00,13.54289,P,45.85121,P,12.561,P,6,P
2025-10-22,11:00:00,6.94381,P,62.36563,P,16.425,P,6,P
2025-10-22,12:00:00,6.84532,P,64.16176,P,15.459,P,5,P
2025-10-22,13:00:00,11.91774,P,56.92734,P,11.594,P,2,P
2025-10-22,14:00:00,21.02842,P,44.00519,P,15.459,P,1,P
2025-10-22,15:00:00,37.92009,P,27.39098,P,12.561,P,3,P
2025-10-22,16:00:00,35.01453,P,26.84217,P,13.527,P,4,P
2025-10-22,17:00:00,29.69587,P,30.18496,P,9.662,P,3,P
2025-10-22,18:00:00,26.44557,P,30.13507,P,16.425,P,7,P
2025-10-22,19:00:00,13.78913,P,49.09422,P,15.459,P,7,P
2025-10-22,20:00:00,12.36097,P,52.98584,P,4.831,P,4,P
2025-10-22,21:00:00,10.39109,P,47.59745,P,6.763,P,5,P
2025-10-22,22:00:00,3.39803,P,64.96004,P,4.831,P,3,P
2025-10-22,23:00:00,2.06837,P,66.35703,P,1.932,P,-1,P
2025-10-23,00:00:00,3.93975,P,54.08347,P,2.899,P,2,P
2025-10-23,01:00:00,4.00541,P,57.8753,P,3.865,P,6,P
2025-10-23,02:00:00,3.64427,P,55.28089,P,3.865,P,4,P
2025-10-23,03:00:00,2.75783,P,56.92734,P,10.628,P,6,P
2025-10-23,04:00:00,2.56084,P,58.12476,P,6.763,P,5,P
2025-10-23,05:00:00,4.62921,P,56.22885,P,4.831,P,1,P
2025-10-23,06:00:00,7.53477,P,55.38068,P,7.73,P,2,P
2025-10-23,07:00:00,13.19816,P,50.44132,P,7.73,P,3,P
2025-10-23,08:00:00,10.44034,P,53.73422,P,7.73,P,5,P
2025-10-23,09:00:00,9.65239,P,52.68648,P,8.696,P,7,P
2025-10-23,10:00:00,8.56896,P,51.98799,P,11.594,P,5,P
2025-10-23,11:00:00,6.25435,P,56.02928,P,13.527,P,3,P
2025-10-23,12:00:00,6.54983,P,57.07702,P,10.628,P,2,P
2025-10-23,13:00:00,6.99306,P,54.38283,P,6.763,P,3,P
2025-10-23,14:00:00,6.79607,P,55.231,P,3.865,P,8,P
2025-10-23,15:00:00,8.27348,P,54.83186,P,1.932,P,3,P
2025-10-23,16:00:00,9.89862,P,57.2267,P,0,P,2,P
2025-10-23,17:00:00,12.01624,P,51.68863,P,7.73,P,2,P
2025-10-23,18:00:00,14.62632,P,46.64949,P,10.628,P,0,P
2025-10-23,19:00:00,9.35691,P,49.2439,P,9.662,P,2,P
2025-10-23,20:00:00,6.54983,P,55.58025,P,10.628,P,4,P
2025-10-23,21:00:00,4.92469,P,54.13336,P,10.628,P,3,P
2025-10-23,22:00:00,3.84126,P,53.48476,P,9.662,P,2,P
2025-10-23,23:00:00,3.10255,P,55.77982,P,10.628,P,2,P
2025-10-24,00:00:00,1.83855,P,56.34526,P,15.459,P,4,P
2025-10-24,01:00:00,0.91928,P,61.73365,P,15.459,P,6,P
2025-10-24,02:00:00,2.01912,P,62.76477,P,16.425,P,5,P
2025-10-24,03:00:00,5.02318,P,58.97294,P,16.425,P,4,P
2025-10-24,04:00:00,37.96934,P,21.75313,P,17.392,P,4,P
2025-10-24,05:00:00,21.47164,P,34.67529,P,14.493,P,6,P
2025-10-24,06:00:00,32.69993,P,27.54066,P,12.561,P,2,P
2025-10-24,07:00:00,29.00641,P,33.57765,P,9.662,P,3,P
2025-10-24,08:00:00,18.76306,P,43.05723,P,10.628,P,4,P
2025-10-24,09:00:00,12.6072,P,48.99444,P,8.696,P,2,P
2025-10-24,10:00:00,13.59214,P,48.79487,P,4.831,P,2,P
2025-10-24,11:00:00,12.55795,P,51.93809,P,7.73,P,2,P
2025-10-24,12:00:00,11.08055,P,56.17896,P,10.628,P,1,P
2025-10-24,13:00:00,9.30766,P,57.77552,P,9.662,P,3,P
2025-10-24,14:00:00,6.99306,P,59.57165,P,16.425,P,6,P
2025-10-24,15:00:00,9.25841,P,54.68218,P,6.763,P,4,P
2025-10-24,16:00:00,20.43745,P,41.80992,P,10.628,P,4,P
2025-10-24,17:00:00,15.90674,P,44.35443,P,10.628,P,4,P
2025-10-24,18:00:00,14.42933,P,43.70583,P,8.696,P,4,P
2025-10-24,19:00:00,19.6495,P,37.71873,P,6.763,P,4,P
2025-10-24,20:00:00,16.94093,P,42.15916,P,5.797,P,6,P
2025-10-24,21:00:00,13.19816,P,45.30239,P,14.493,P,6,P
2025-10-24,22:00:00,13.49364,P,38.91615,P,14.493,P,6,P
2025-10-24,23:00:00,13.09967,P,35.82282,P,6.763,P,4,P
2025-10-25,00:00:00,4.7277,P,43.30669,P,4.831,P,1,P
2025-10-25,01:00:00,2.49518,P,47.36461,P,7.73,P,3,P
2025-10-25,02:00:00,2.56084,P,48.5953,P,11.594,P,5,P
2025-10-25,03:00:00,1.72364,P,49.09422,P,7.73,P,3,P
2025-10-25,04:00:00,2.70858,P,45.60175,P,7.73,P,2,P
2025-10-25,05:00:00,3.84126,P,44.85336,P,7.73,P,6,P
2025-10-25,06:00:00,7.68251,P,40.16346,P,9.662,P,6,P
2025-10-25,07:00:00,7.68251,P,40.41293,P,12.561,P,4,P
2025-10-25,08:00:00,8.56896,P,43.60605,P,13.527,P,2,P
2025-10-25,09:00:00,6.00812,P,49.8925,P,16.425,P,5,P
2025-10-25,10:00:00,4.67845,P,56.67788,P,13.527,P,4,P
2025-10-25,11:00:00,3.39803,P,63.76262,P,13.527,P,5,P
2025-10-25,12:00:00,2.80707,P,66.60649,P,9.662,P,4,P
2025-10-25,13:00:00,2.61008,P,68.05337,P,10.628,P,4,P
2025-10-25,14:00:00,4.38297,P,59.02283,P,12.561,P,4,P
2025-10-25,15:00:00,5.76188,P,59.37208,P,9.662,P,3,P
2025-10-25,16:00:00,4.62921,P,60.61939,P,14.493,P,5,P
2025-10-25,17:00:00,7.83025,P,54.5824,P,9.662,P,6,P
2025-10-25,18:00:00,8.22423,P,52.98584,P,6.763,P,6,P
2025-10-25,19:00:00,7.1408,P,50.64089,P,9.662,P,5,P
2025-10-25,20:00:00,9.89862,P,46.15056,P,7.73,P,4,P
2025-10-25,21:00:00,9.99712,P,46.49981,P,6.763,P,3,P
2025-10-25,22:00:00,7.43628,P,52.73637,P,4.831,P,3,P
2025-10-25,23:00:00,4.67845,P,52.83616,P,5.797,P,3,P
2025-10-26,00:00:00,6.04095,P,46.56633,P,5.797,P,2,P
2025-10-26,01:00:00,4.53071,P,51.82168,P,1.932,P,2,P
2025-10-26,02:00:00,6.79607,P,49.29379,P,0,P,2,P
2025-10-26,03:00:00,4.23523,P,53.08562,P,0.966,P,1,P
2025-10-26,04:00:00,3.00406,P,54.28304,P,7.73,P,1,P
2025-10-26,05:00:00,4.18598,P,53.08562,P,8.696,P,3,P
2025-10-26,06:00:00,10.24335,P,43.55615,P,7.73,P,3,P
2025-10-26,07:00:00,7.33778,P,51.04003,P,8.696,P,3,P
2025-10-26,08:00:00,4.57996,P,55.82971,P,7.73,P,4,P
2025-10-26,09:00:00,2.3146,P,57.62584,P,14.493,P,7,P
2025-10-26,10:00:00,2.46234,P,57.77552,P,7.73,P,7,P
2025-10-26,11:00:00,2.95481,P,58.72347,P,5.797,P,3,P
2025-10-26,12:00:00,2.75783,P,60.07057,P,8.696,P,1,P
2025-10-26,13:00:00,5.76188,P,60.61939,P,12.561,P,4,P
2025-10-26,14:00:00,6.00812,P,61.71702,P,10.628,P,3,P
2025-10-26,15:00:00,6.84532,P,58.82326,P,8.696,P,2,P
2025-10-26,16:00:00,5.31866,P,61.11831,P,8.696,P,4,P
2025-10-26,17:00:00,4.28448,P,64.61079,P,6.763,P,3,P
2025-10-26,18:00:00,3.84126,P,66.25724,P,8.696,P,3,P
2025-10-26,19:00:00,3.1518,P,64.86025,P,5.797,P,2,P
2025-10-26,20:00:00,2.90557,P,60.76907,P,11.594,P,0,P
2025-10-26,21:00:00,2.70858,P,61.16821,P,7.73,P,1,P
2025-10-26,22:00:00,2.21611,P,60.71917,P,5.797,P,1,P
2025-10-26,23:00:00,0.64021,P,63.31358,P,7.73,P,1,P
2025-10-27,00:00:00,no data,P,64.7272,P,15.459,P,2,P
2025-10-27,01:00:00,0.5253,P,63.13064,P,14.493,P,6,P
2025-10-27,02:00:00,0.29548,P,62.96434,P,13.527,P,4,P
2025-10-27,03:00:00,1.62515,P,61.56735,P,17.392,P,5,P
2025-10-27,04:00:00,0.64021,P,62.46541,P,13.527,P,6,P
2025-10-27,05:00:00,3.8905,P,59.82111,P,19.324,P,12,P
2025-10-27,06:00:00,2.36385,P,59.37208,P,17.392,P,8,P
2025-10-27,07:00:00,5.07243,P,56.62799,P,22.223,P,6,P
2025-10-27,08:00:00,6.00812,P,55.28089,P,21.256,P,6,P
2025-10-27,09:00:00,4.28448,P,57.67573,P,19.324,P,8,P
2025-10-27,10:00:00,4.43222,P,58.42412,P,20.29,P,6,P
2025-10-27,11:00:00,3.00406,P,61.26799,P,18.358,P,8,P
2025-10-27,12:00:00,4.28448,P,60.46971,P,20.29,P,8,P
2025-10-27,13:00:00,3.49653,P,60.22025,P,14.493,P,5,P
2025-10-27,14:00:00,3.989,P,58.02498,P,18.358,P,5,P
2025-10-27,15:00:00,6.69758,P,55.77982,P,15.459,P,2,P
2025-10-27,16:00:00,12.36097,P,51.38928,P,18.358,P,1,P
2025-10-27,17:00:00,13.73988,P,52.03788,P,17.392,P,4,P
2025-10-27,18:00:00,15.36503,P,50.69078,P,16.425,P,6,P
2025-10-27,19:00:00,18.76306,P,47.19831,P,8.696,P,6,P
2025-10-27,20:00:00,5.66339,P,65.40907,P,13.527,P,6,P
2025-10-27,21:00:00,4.03824,P,68.90154,P,14.493,P,5,P
2025-10-27,22:00:00,2.56084,P,68.65208,P,11.594,P,4,P
2025-10-27,23:00:00,2.80707,P,66.05767,P,9.662,P,1,P
2025-10-28,00:00:00,2.1012,P,67.58771,P,8.696,P,17,P
2025-10-28,01:00:00,1.51024,P,72.44391,P,15.459,P,3,P
2025-10-28,02:00:00,0.7387,P,72.34413,P,14.493,P,6,P
2025-10-28,03:00:00,0.88644,P,72.69337,P,19.324,P,5,P
2025-10-28,04:00:00,0.59096,P,71.1966,P,11.594,P,3,P
2025-10-28,05:00:00,2.16686,P,67.50455,P,10.628,P,5,P
2025-10-28,06:00:00,3.989,P,62.61509,P,10.628,P,6,P
2025-10-28,07:00:00,8.6182,P,59.82111,P,12.561,P,8,P
2025-10-28,08:00:00,8.37197,P,61.26799,P,20.29,P,6,P
2025-10-28,09:00:00,5.76188,P,62.66498,P,19.324,P,8,P
2025-10-28,10:00:00,5.22017,P,65.65853,P,21.256,P,6,P
2025-10-28,11:00:00,3.54578,P,68.35273,P,21.256,P,6,P
2025-10-28,12:00:00,4.43222,P,68.90154,P,21.256,P,6,P
2025-10-28,13:00:00,4.77695,P,71.99488,P,24.155,P,8,P
2025-10-28,14:00:00,4.97393,P,72.4938,P,28.02,P,9,P
2025-10-28,15:00:00,no data,P,no data,P,no data,P,no data,P
2025-10-28,16:00:00,7.38703,P,68.20305,P,28.986,P,5,P
2025-10-28,17:00:00,19.6495,P,51.8882,P,22.223,P,7,P
2025-10-28,18:00:00,23.88473,P,44.65379,P,22.223,P,8,P
2025-10-28,19:00:00,30.23758,P,33.72733,P,19.324,P,9,P
2025-10-28,20:00:00,20.43745,P,43.80562,P,22.223,P,7,P
2025-10-28,21:00:00,19.84649,P,42.80777,P,10.628,P,5,P
2025-10-28,22:00:00,10.53883,P,49.34368,P,6.763,P,6,P
2025-10-28,23:00:00,5.4664,P,53.48476,P,0.966,P,4,P
2025-10-29,00:00:00,3.41445,P,55.54698,P,1.932,P,3,P
2025-10-29,01:00:00,2.1012,P,60.66928,P,4.831,P,3,P
2025-10-29,02:00:00,1.47741,P,62.26584,P,7.73,P,3,P
2025-10-29,03:00:00,2.11762,P,69.15101,P,4.831,P,2,P
2025-10-29,04:00:00,7.8795,P,62.66498,P,1.932,P,0,P
2025-10-29,05:00:00,3.54578,P,65.8581,P,1.932,P,0,P
2025-10-29,06:00:00,15.31578,P,53.28519,P,-0.966,P,1,P
2025-10-29,07:00:00,44.46993,P,19.90711,P,8.696,P,4,P
2025-10-29,08:00:00,28.71093,P,33.77722,P,6.763,P,5,P
2025-10-29,09:00:00,13.54289,P,58.5738,P,4.831,P,3,P
2025-10-29,10:00:00,16.64544,P,60.02068,P,3.865,P,1,P
2025-10-29,11:00:00,20.73293,P,52.93594,P,2.899,P,6,P
2025-10-29,12:00:00,9.25841,P,58.42412,P,2.899,P,3,P
2025-10-29,13:00:00,18.9108,P,47.59745,P,10.628,P,1,P
2025-10-29,14:00:00,12.90268,P,51.58885,P,10.628,P,4,P
2025-10-29,15:00:00,15.26653,P,49.29379,P,15.459,P,5,P
2025-10-29,16:00:00,14.72482,P,50.64089,P,19.324,P,5,P
2025-10-29,17:00:00,16.94093,P,48.89465,P,21.256,P,5,P
2025-10-29,18:00:00,20.88068,P,41.56045,P,19.324,P,5,P
2025-10-29,19:00:00,20.92992,P,41.51056,P,20.29,P,8,P
2025-10-29,20:00:00,24.32796,P,37.76862,P,19.324,P,5,P
2025-10-29,21:00:00,46.09508,P,9.13033,P,17.392,P,8,P
2025-10-29,22:00:00,17.3349,P,44.80347,P,12.561,P,6,P
2025-10-29,23:00:00,24.91892,P,31.23271,P,12.561,P,6,P
2025-10-30,00:00:00,34.6698,P,22.21879,P,14.493,P,5,P
2025-10-30,01:00:00,29.28548,P,14.30252,P,12.561,P,8,P
2025-10-30,02:00:00,37.96934,P,3.94151,P,14.493,P,7,P
2025-10-30,03:00:00,32.65068,P,-0.84817,P,10.628,P,10,P
2025-10-30,04:00:00,39.74223,P,-0.79828,P,7.73,P,7,P
2025-10-30,05:00:00,34.6698,P,3.59226,P,7.73,P,3,P
2025-10-30,06:00:00,38.11708,P,-0.89807,P,15.459,P,7,P
2025-10-30,07:00:00,31.71499,P,20.90496,P,15.459,P,7,P
2025-10-30,08:00:00,25.16515,P,28.88776,P,16.425,P,4,P
2025-10-30,09:00:00,31.86273,P,22.80087,P,22.223,P,5,P
2025-10-30,10:00:00,25.9531,P,30.53421,P,19.324,P,6,P
2025-10-30,11:00:00,18.0736,P,36.97034,P,16.425,P,6,P
2025-10-30,12:00:00,13.3459,P,50.84046,P,18.358,P,4,P
2025-10-30,13:00:00,13.14892,P,58.87315,P,10.628,P,3,P
2025-10-30,14:00:00,15.80825,P,57.27659,P,16.425,P,5,P
2025-10-30,15:00:00,13.39515,P,57.12691,P,16.425,P,4,P
2025-10-30,16:00:00,14.33084,P,52.5867,P,21.256,P,5,P
2025-10-30,17:00:00,12.41021,P,52.68648,P,19.324,P,5,P
2025-10-30,18:00:00,7.78101,P,56.72777,P,13.527,P,4,P
2025-10-30,19:00:00,9.94787,P,54.43272,P,9.662,P,4,P
2025-10-30,20:00:00,5.26942,P,56.37853,P,5.797,P,5,P
2025-10-30,21:00:00,5.41716,P,54.03358,P,5.797,P,3,P
2025-10-30,22:00:00,5.86038,P,59.52175,P,4.831,P,4,P
2025-10-30,23:00:00,2.11762,P,69.25079,P,5.797,P,4,P
2025-10-31,00:00:00,1.31325,P,75.23789,P,5.797,P,3,P
2025-10-31,01:00:00,2.03554,P,73.90742,P,15.459,P,4,P
2025-10-31,02:00:00,1.52665,P,76.43531,P,11.594,P,5,P
2025-10-31,03:00:00,2.46234,P,76.08606,P,16.425,P,3,P
2025-10-31,04:00:00,1.13268,P,74.73897,P,19.324,P,6,P
2025-10-31,05:00:00,4.38297,P,71.09681,P,24.155,P,6,P
2025-10-31,06:00:00,14.23235,P,61.26799,P,24.155,P,6,P
2025-10-31,07:00:00,15.21728,P,61.81681,P,25.121,P,7,P
2025-10-31,08:00:00,17.18716,P,58.32433,P,19.324,P,8,P
2025-10-31,09:00:00,17.08867,P,57.37638,P,14.493,P,7,P
2025-10-31,10:00:00,16.10373,P,57.67573,P,15.459,P,6,P
2025-10-31,11:00:00,16.20222,P,55.72992,P,15.459,P,6,P
2025-10-31,12:00:00,12.41021,P,60.5695,P,10.628,P,6,P
2025-10-31,13:00:00,12.16398,P,64.76047,P,14.493,P,5,P
2025-10-31,14:00:00,8.91368,P,69.45036,P,13.527,P,5,P
2025-10-31,15:00:00,9.75088,P,69.00133,P,19.324,P,6,P
2025-10-31,16:00:00,17.67963,P,60.96864,P,21.256,P,9,P
2025-10-31,17:00:00,20.43745,P,57.72562,P,20.29,P,8,P
2025-10-31,18:00:00,16.25147,P,62.01638,P,23.189,P,16,P
2025-10-31,19:00:00,16.79318,P,58.87315,P,20.29,P,8,P
2025-10-31,20:00:00,16.89168,P,57.57595,P,21.256,P,10,P
2025-10-31,21:00:00,12.16398,P,63.61294,P,23.189,P,6,P
2025-10-31,22:00:00,3.10255,P,73.39187,P,16.425,P,5,P
2025-10-31,23:00:00,2.85632,P,72.89294,P,14.493,P,4,P
2025-11-01,00:00:00,1.64156,P,72.71,P,15.459,P,5,P
2025-11-01,01:00:00,0.98494,P,73.97395,P,17.392,P,7,P
2025-11-01,02:00:00,2.01912,P,73.04262,P,21.256,P,6,P
2025-11-01,03:00:00,3.64427,P,69.30068,P,15.459,P,7,P
2025-11-01,04:00:00,5.66339,P,66.45681,P,21.256,P,6,P
2025-11-01,05:00:00,4.92469,P,68.25294,P,19.324,P,7,P
2025-11-01,06:00:00,3.989,P,68.5024,P,9.662,P,4,P
2025-11-01,07:00:00,7.53477,P,62.66498,P,14.493,P,5,P
2025-11-01,08:00:00,6.84532,P,61.31788,P,14.493,P,5,P
2025-11-01,09:00:00,6.59908,P,62.46541,P,10.628,P,4,P
2025-11-01,10:00:00,5.4664,P,63.81251,P,9.662,P,3,P
2025-11-01,11:00:00,5.26942,P,63.76262,P,14.493,P,2,P
2025-11-01,12:00:00,5.66339,P,64.76047,P,10.628,P,2,P
